Date/Time,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 09/09  13:00:00,0.0,0.0,0.0,5650177.8578136945,1293617.246735031,6943795.104548725,0.0,0.0,0.0,1569.493849392693,359.33812409306415,1928.831973485757,0.0,0.0,0.0,1303205.8426815798,478270.9975320266,1781476.8402136064,0.0,0.0,0.0,362.0016229671055,132.85305487000738,494.8546778371129,8480454.460908908,8725271.944762332 
 09/09  14:00:00,0.0,0.0,0.0,7590568.936235532,1135546.1281016232,8726115.064337155,0.0,0.0,0.0,2108.4913711765366,315.4294800282287,2423.9208512047653,0.0,0.0,0.0,2102263.919936389,568835.5590340336,2671099.4789704224,0.0,0.0,0.0,583.9621999823303,158.00987750945376,741.972077491784,8893142.786285559,11397214.543307576 
 09/09  15:00:00,0.0,0.0,0.0,8464562.071051305,1026024.720913033,9490586.79196434,0.0,0.0,0.0,2351.267241958696,285.00686692028694,2636.274108878983,0.0,0.0,0.0,2471742.6194664245,518567.89212199976,2990310.511588424,0.0,0.0,0.0,686.5951720740068,144.0466367005555,830.6418087745623,8893142.786285559,12480897.303552764 
 09/09  16:00:00,0.0,0.0,0.0,9278219.685672866,1227307.1917377608,10505526.877410628,0.0,0.0,0.0,2577.2832460202408,340.91866437160024,2918.201910391841,0.0,0.0,0.0,2817175.37444114,561188.9809625392,3378364.355403679,0.0,0.0,0.0,782.5487151225389,155.88582804514976,938.4345431676886,8893142.786285559,13883891.232814306 
 09/09  17:00:00,0.0,0.0,0.0,9208543.225617833,1618589.4925280935,10827132.718145927,0.0,0.0,0.0,2557.9286737827315,449.60819236891484,3007.5368661516463,0.0,0.0,0.0,2956392.477032148,721694.2765940358,3678086.7536261836,0.0,0.0,0.0,821.22013250893,200.47063238723217,1021.6907648961621,8893142.786285559,14505219.471772112 
 09/09  18:00:00,0.0,0.0,0.0,7119099.824144042,1618010.3577868552,8737110.181930898,0.0,0.0,0.0,1977.5277289289006,449.4473216074598,2426.9750505363604,0.0,0.0,0.0,2291247.640900245,707660.3238601949,2998907.9647604395,0.0,0.0,0.0,636.4576780278458,196.57231218338745,833.0299902112332,7329577.159154307,11736018.146691337 
 09/09  19:00:00,0.0,0.0,0.0,4071082.8246632386,1127918.9156085388,5199001.740271778,0.0,0.0,0.0,1130.856340184233,313.31080989126076,1444.1671500754937,0.0,0.0,0.0,1284028.8076892276,480759.0618840426,1764787.8695732702,0.0,0.0,0.0,356.67466880256325,133.5441838566785,490.21885265924175,5353323.206646405,6963789.609845048 
 09/09  20:00:00,0.0,0.0,0.0,3349826.940736918,1081625.9862660922,4431452.92700301,0.0,0.0,0.0,930.5074835380327,300.4516628516923,1230.959146389725,0.0,0.0,0.0,1235849.9089638921,537697.4473707828,1773547.3563346749,0.0,0.0,0.0,343.2916413788589,149.36040204743966,492.6520434262986,5353323.206646405,6205000.283337685 
 09/09  21:00:00,0.0,0.0,0.0,1322469.3347061737,490954.229700668,1813423.5644068418,0.0,0.0,0.0,367.35259297393713,136.37617491685222,503.72876789078936,0.0,0.0,0.0,414443.1056521287,200319.64253062874,614762.7481827575,0.0,0.0,0.0,115.12308490336909,55.644345147396876,170.76743005076597,3789757.579515154,2428186.3125895993 
 09/09  22:00:00,0.0,0.0,0.0,986872.2982071165,401501.50957101805,1388373.8077781345,0.0,0.0,0.0,274.13119394642126,111.52819710306056,385.6593910494818,0.0,0.0,0.0,367533.35956973315,191841.75170018795,559375.1112699211,0.0,0.0,0.0,102.09259988048143,53.28937547227443,155.38197535275586,3789757.579515154,1947748.9190480555 
 09/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/10  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/10  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377069.2541385037,0.0 
 09/10  09:00:00,0.0,0.0,0.0,1353132.8252414858,1404763.304321508,2757896.1295629935,0.0,0.0,0.0,375.8702292337461,390.2120289781966,766.0822582119428,0.0,0.0,0.0,473410.7646532572,502696.40637224144,976107.1710254987,0.0,0.0,0.0,131.50299018146035,139.63789065895597,271.14088084041634,8893142.786285559,3734003.3005884923 
 09/10  10:00:00,0.0,0.0,0.0,2988338.730809231,2933130.5671695126,5921469.297978743,0.0,0.0,0.0,830.094091891453,814.7584908804201,1644.8525827718731,0.0,0.0,0.0,953972.5586657216,988644.8132191718,1942617.3718848934,0.0,0.0,0.0,264.9923774071449,274.62355922754773,539.6159366346926,8893142.786285559,7864086.669863637 
 09/10  11:00:00,0.0,0.0,0.0,3585892.0970134423,3322438.7772088586,6908330.874222301,0.0,0.0,0.0,996.0811380592895,922.8996603357941,1918.9807983950836,0.0,0.0,0.0,1219623.1730675646,1244356.4339764654,2463979.60704403,0.0,0.0,0.0,338.78421474099014,345.6545649934626,684.4387797344527,8893142.786285559,9372310.48126633 
 09/10  12:00:00,0.0,0.0,0.0,4487016.245215839,3577798.7488226765,8064814.994038515,0.0,0.0,0.0,1246.393401448844,993.8329857840768,2240.226387232921,0.0,0.0,0.0,1608695.293111098,1519794.7618869762,3128490.054998074,0.0,0.0,0.0,446.85980364197167,422.16521163527113,869.0250152772428,8893142.786285559,11193305.049036589 
 09/10  13:00:00,0.0,0.0,0.0,4138839.3898552093,2734521.3731143493,6873360.762969559,0.0,0.0,0.0,1149.6776082931137,759.5892703095415,1909.2668786026552,0.0,0.0,0.0,1354994.5363522193,1113331.8142744692,2468326.3506266885,0.0,0.0,0.0,376.3873712089498,309.2588372984637,685.6462085074135,8480454.460908908,9341687.113596248 
 09/10  14:00:00,0.0,0.0,0.0,5132984.895689414,2684848.743738621,7817833.639428034,0.0,0.0,0.0,1425.8291376915038,745.7913177051726,2171.6204553966763,0.0,0.0,0.0,1847312.800707607,1266356.7219842875,3113669.5226918943,0.0,0.0,0.0,513.1424446410019,351.7657561067465,864.9082007477484,8893142.786285559,10931503.162119929 
 09/10  15:00:00,0.0,0.0,0.0,4730892.980856146,1925586.40239019,6656479.383246336,0.0,0.0,0.0,1314.1369391267071,534.8851117750528,1849.02205090176,0.0,0.0,0.0,1733659.925817069,939798.5968979897,2673458.5227150586,0.0,0.0,0.0,481.57220161585246,261.05516580499716,742.6273674208496,8893142.786285559,9329937.905961394 
 09/10  16:00:00,0.0,0.0,0.0,3950801.7185766045,1221001.5917513168,5171803.310327921,0.0,0.0,0.0,1097.4449218268346,339.1671088198102,1436.6120306466448,0.0,0.0,0.0,1491205.5258679977,604715.7656490725,2095921.2915170703,0.0,0.0,0.0,414.2237571855549,167.9766015691868,582.2003587547417,8893142.786285559,7267724.601844992 
 09/10  17:00:00,0.0,0.0,0.0,3097649.4987653946,675338.5937957488,3772988.0925611435,0.0,0.0,0.0,860.4581941014985,187.59405383215244,1048.052247933651,0.0,0.0,0.0,1221546.4800466406,340422.2222414044,1561968.7022880448,0.0,0.0,0.0,339.31846667962236,94.56172840039011,433.88019508001247,8893142.786285559,5334956.794849188 
 09/10  18:00:00,0.0,0.0,0.0,1273411.3269667462,179150.8639234142,1452562.1908901604,0.0,0.0,0.0,353.7253686018739,49.76412886761506,403.489497469489,0.0,0.0,0.0,516642.6650838627,89794.9759259466,606437.6410098093,0.0,0.0,0.0,143.5118514121841,24.9430488683185,168.45490028050259,7329577.159154307,2058999.8318999698 
 09/10  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353323.206646405,0.0 
 09/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353323.206646405,0.0 
 09/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789757.579515154,0.0 
 09/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789757.579515154,0.0 
 09/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/11  07:00:00,745697.6835783062,0.0,745697.6835783062,0.0,0.0,0.0,207.1382454384184,0.0,207.1382454384184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/11  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377069.2541385037,0.0 
 09/11  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8480454.460908908,0.0 
 09/11  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/11  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329577.159154307,0.0 
 09/11  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353323.206646405,0.0 
 09/11  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353323.206646405,0.0 
 09/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789757.579515154,0.0 
 09/11  22:00:00,462429.20264641935,0.0,462429.20264641935,0.0,0.0,0.0,128.45255629067202,0.0,128.45255629067202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789757.579515154,0.0 
 09/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/12  07:00:00,5007497.973503745,0.0,5007497.973503745,0.0,0.0,0.0,1390.971659306596,0.0,1390.971659306596,0.0,0.0,0.0,2665321.940160139,0.0,2665321.940160139,0.0,0.0,0.0,740.3672056000387,0.0,740.3672056000387,0.0,0.0,0.0,2226191.952383903,0.0 
 09/12  08:00:00,1487668.0932091316,0.0,1487668.0932091316,0.0,0.0,0.0,413.24113700253656,0.0,413.24113700253656,0.0,0.0,0.0,1378372.610550658,0.0,1378372.610550658,0.0,0.0,0.0,382.8812807085161,0.0,382.8812807085161,0.0,0.0,0.0,3377069.2541385037,0.0 
 09/12  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/12  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/12  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/12  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,0.0 
 09/12  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8480454.460908908,0.0 
 09/12  14:00:00,0.0,0.0,0.0,1375751.978509703,26959.692228860706,1402711.6707385636,0.0,0.0,0.0,382.1533273638064,7.488803396905752,389.6421307607121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,1402711.6707385636 
 09/12  15:00:00,0.0,0.0,0.0,2488537.980955925,0.0,2488537.980955925,0.0,0.0,0.0,691.2605502655347,0.0,691.2605502655347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,2488537.980955925 
 09/12  16:00:00,0.0,0.0,0.0,3178108.6092295144,0.0,3178108.6092295144,0.0,0.0,0.0,882.8079470081984,0.0,882.8079470081984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,3178108.6092295144 
 09/12  17:00:00,0.0,0.0,0.0,2692588.6588769546,0.0,2692588.6588769546,0.0,0.0,0.0,747.9412941324874,0.0,747.9412941324874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893142.786285559,2692588.6588769546 
 09/12  18:00:00,0.0,0.0,0.0,1843643.9407462166,1262.0903474687566,1844906.0310936854,0.0,0.0,0.0,512.1233168739491,0.3505806520746546,512.4738975260237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329577.159154307,1844906.0310936854 
 09/12  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353323.206646405,0.0 
 09/12  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353323.206646405,0.0 
 09/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789757.579515154,0.0 
 09/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789757.579515154,0.0 
 09/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 09/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 09/13  07:00:00,2650048.9860782214,0.0,2650048.9860782214,0.0,0.0,0.0,736.1247183550615,0.0,736.1247183550615,0.0,0.0,0.0,1160984.7040878418,0.0,1160984.7040878418,0.0,0.0,0.0,322.4957511355116,0.0,322.4957511355116,0.0,0.0,0.0,2226191.952383903,0.0 
 09/13  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195939.4308566836,0.0,195939.4308566836,0.0,0.0,0.0,54.427619682412114,0.0,54.427619682412114,0.0,0.0,0.0,3377069.2541385037,0.0 
